scinam,genus_species,genus,species,peak_frequency,perc_forest_cover,n_ind,family,body_mass,body_mass_M,body_mass_F,SSD_bm,male_wing_avg,female_wing_avg,SSD,habitat_type 
manucodia,Manucodia_ater,Manucodia,ater,3014.65,100,4,paradisaeidae,229.5,249.5,209.5,0.075886523,183.5,177,0.015662802,2
manucodia,Manucodia_comrii,Manucodia,comrii,667.5,72.875,2,paradisaeidae,433,448,418,0.030101732,233.5,218.5,0.028835444,1
manucodia,Manucodia_keraudrenii,Manucodia,keraudrenii,1378.1,97.44444444,3,paradisaeidae,155.5,165,146,0.053131088,166,159.03,0.018629029,2
margarops,Margarops_fuscatus,Margarops,fuscatus,3273,100,3,mimidae,98.63333333,,,,,,,2
margarops,Margarops_fuscus,Margarops,fuscus,2411.7,100,1,mimidae,67.225,,,,,,,2
margarornis,Margarornis_rubiginosus,Margarornis,rubiginosus,9560.75,76.875,2,furnariidae,17.8,,,,74.25,73.5,0.004409119,2
margarornis,Margarornis_squamiger,Margarornis,squamiger,8785.5,79,5,furnariidae,17.3,,,,,,,2
margarornis,Margarornis_stellatus,Margarornis,stellatus,9302.3,100,1,furnariidae,21.5,,,,,,,2
masius,Masius_chrysopterus,Masius,chrysopterus,2239.5,93.22222222,5,pipridae,11.55,10.8,12.3,-0.056481356,,,,2
mecocerculus,Mecocerculus_hellmayri,Mecocerculus,hellmayri,6201.6,94,4,tyrannidae,8,,,,,,,2
mecocerculus,Mecocerculus_leucophrys,Mecocerculus,leucophrys,4478.9,67,5,tyrannidae,11,,,,,,,2
mecocerculus,Mecocerculus_minor,Mecocerculus,minor,5168,100,5,tyrannidae,11,,,,,,,2
mecocerculus,Mecocerculus_poecilocercus,Mecocerculus,poecilocercus,6718.4,100,5,tyrannidae,7.7,,,,,,,2
mecocerculus,Mecocerculus_stictopterus,Mecocerculus,stictopterus,5684.8,87.57142857,5,tyrannidae,9.4,,,,,,,2
megabyas,Megabyas_flammulatus,Megabyas,flammulatus,4823.45,100,2,platysteiridae,28.025,29.15,26.9,0.034886279,88.05,88.95,-0.004416592,2
megalurulus,Megalurulus_rubiginosus,Megalurulus,rubiginosus,2756.2,100,1,sylviidae,41.2,,,,,,,2
megalurulus,Megalurulus_whitneyi,Megalurulus,whitneyi,5512.5,100,1,sylviidae,36,,,,,,,2
megalurus,Megalurus_gramineus,Megalurus,gramineus,2239.5,19.71428571,3,sylviidae,14.1,13.9,14.3,-0.012321237,56.04,54.18,0.014659126,0
megalurus,Megalurus_palustris,Megalurus,palustris,2928.5,21,5,sylviidae,44.85,53,36.7,0.159609805,,,,0
megalurus,Megalurus_timoriensis,Megalurus,timoriensis,4392.75,58.125,4,sylviidae,22.33333333,19.4,16.7,0.065085259,63.2,59.3,0.027662385,0
megarynchus,Megarynchus_pitangua,Megarynchus,pitangua,3100.8,93.875,5,tyrannidae,70.13333333,70,77,-0.041392685,119.35,117.5,0.006784557,2
megastictus,Megastictus_margaritatus,Megastictus,margaritatus,2239.5,100,5,thamnophilidae,20.2,,,,,,,2
megaxenops,Megaxenops_parnaguae,Megaxenops,parnaguae,2756.25,46.5625,4,furnariidae,25,,,,,,,2
megazosterops,Megazosterops_palauensis,Megazosterops,palauensis,4478.9,58.625,1,zosteropidae,,,,,,,,2
melaenornis,Melaenornis_ardesiacus,Melaenornis,ardesiacus,6718.4,100,3,muscicapidae,29,,,,87,84,0.015239967,2
melaenornis,Melaenornis_edolioides,Melaenornis,edolioides,4134.4,4.111111111,5,muscicapidae,30.7,,,,98.9,97.5,0.006191676,2
melaenornis,Melaenornis_pammelaina,Melaenornis,pammelaina,4823.4,29.25,5,muscicapidae,30.2,,,,113.75,107.5,0.024542941,2
melampitta,Melampitta_gigantea,Melampitta,gigantea,2411.7,100,5,orthonychidae,205,,,,,,,2
melampitta,Melampitta_lugubris,Melampitta,lugubris,2670.1,71.9375,2,orthonychidae,42.7,44.2,41.2,0.030525053,,,,2
melanocharis,Melanocharis_arfakiana,Melanocharis,arfakiana,6890.6,100,3,melanocharitidae,11.5,,,,,,,2
melanocharis,Melanocharis_nigra,Melanocharis,nigra,3789.8,40.125,1,melanocharitidae,11.45,10.8,12.1,-0.049361615,,,,2
melanochlora,Melanochlora_sultanea,Melanochlora,sultanea,3273,78.11111111,5,paridae,38.3,,,,105.5,98.75,0.028715355,2
melanocorypha,Melanocorypha_bimaculata,Melanocorypha,bimaculata,4995.7,0,5,alaudidae,54.1,,,,121.88,113.41,0.031281095,0
melanocorypha,Melanocorypha_calandra,Melanocorypha,calandra,4306.6,5.555555556,5,alaudidae,61.6,,,,129.77,117.87,0.041771021,0
melanocorypha,Melanocorypha_leucoptera,Melanocorypha,leucoptera,4995.7,0,4,alaudidae,45.3,,,,120.55,111.95,0.032143117,0
melanocorypha,Melanocorypha_maxima,Melanocorypha,maxima,4048.25,6.4375,2,alaudidae,75,,,,,,,0
melanocorypha,Melanocorypha_mongolica,Melanocorypha,mongolica,3962.1,0,3,alaudidae,54.2,59.4,49,0.083590365,129,120.5,0.029602663,0
melanocorypha,Melanocorypha_yeltoniensis,Melanocorypha,yeltoniensis,4565,0,2,alaudidae,60.05,63.7,56.4,0.052860328,133.97,120.93,0.044473504,0
melanodera,Melanodera_melanodera,Melanodera,melanodera,4134.4,0,1,emberizidae,28.7,,,,,,,0
melanodera,Melanodera_xanthogramma,Melanodera,xanthogramma,3789.8,18.375,3,emberizidae,35.1,36.4,33.8,0.032184683,,,,0
melanodryas,Melanodryas_cucullata,Melanodryas,cucullata,2239.5,33.28571429,5,petroicidae,21.25,,,,97.1,92,0.023431403,2
melanopareia,Melanopareia_elegans,Melanopareia,elegans,2584,36,5,rhinocryptidae,16,,,,,,,1
melanopareia,Melanopareia_maranonica,Melanopareia,maranonica,2411.7,31.375,3,rhinocryptidae,23,,,,,,,1
melanopareia,Melanopareia_maximiliani,Melanopareia,maximiliani,2497.85,11.25,4,rhinocryptidae,18,,,,,,,0
melanopareia,Melanopareia_torquata,Melanopareia,torquata,2584,21,4,rhinocryptidae,17.2,,,,,,,0
melanoptila,Melanoptila_glabrirostris,Melanoptila,glabrirostris,3445.3,96.14285714,4,mimidae,35.4,,,,,,,1
melanospiza,Melanospiza_richardsoni,Melanospiza,richardsoni,7235.2,66.44444444,1,emberizidae,20.9,,,,,,,2
melanotis,Melanotis_caerulescens,Melanotis,caerulescens,2756.2,54,5,mimidae,61.6,,,,,,,1
melanotis,Melanotis_hypoleucus,Melanotis,hypoleucus,2756.2,40.375,5,mimidae,68,,,,,,,1
melidectes,Melidectes_belfordi,Melidectes,belfordi,1981.05,72.66666667,4,meliphagidae,74,85.2,62.8,0.132479951,,,,2
melidectes,Melidectes_foersteri,Melidectes,foersteri,1205.9,100,1,meliphagidae,77.8,,,,,,,2
melidectes,Melidectes_leucostephes,Melidectes,leucostephes,2497.85,100,4,meliphagidae,75.4,80,70.8,0.053056729,,,,2
melidectes,Melidectes_ochromelas,Melidectes,ochromelas,2411.7,100,1,meliphagidae,56.05,62,50.1,0.092553964,,,,2
melidectes,Melidectes_rufocrissalis,Melidectes,rufocrissalis,1894.9,85.11111111,5,meliphagidae,72.15,81,63.3,0.107081309,,,,2
melidectes,Melidectes_sclateri,Melidectes,sclateri,969,100,1,meliphagidae,67.9,80.2,55.6,0.159099577,,,,2
melidectes,Melidectes_torquatus,Melidectes,torquatus,2067.2,65,3,meliphagidae,44.65,49.7,39.6,0.098661203,,,,2
melilestes,Melilestes_megarhynchus,Melilestes,megarhynchus,3359.15,87.5,2,meliphagidae,40.3,41.8,38.8,0.032344556,,,,2
meliphaga,Meliphaga_albilineata,Meliphaga,albilineata,2928.5,49,3,meliphagidae,23.75,25.4,22.1,0.060441443,89.23,80.47,0.044876892,1
meliphaga,Meliphaga_analoga,Meliphaga,analoga,3617.6,89.25,1,meliphagidae,21.675,23.2,20.15,0.061212934,,,,2
meliphaga,Meliphaga_aruensis,Meliphaga,aruensis,3100.8,100,1,meliphagidae,24.8,25.8,23.8,0.035042749,,,,2
meliphaga,Meliphaga_gracilis,Meliphaga,gracilis,2842.35,54.89285714,2,meliphagidae,15,15.6,14.4,0.034762106,75.06,70.7,0.025989146,2
meliphaga,Meliphaga_lewinii,Meliphaga,lewinii,2411.7,75,5,meliphagidae,33.65,35.8,31.5,0.055572473,98.41,91.23,0.032901557,2
meliphaga,Meliphaga_notata,Meliphaga,notata,3273,90.88888889,5,meliphagidae,26.45,27,25.9,0.018064,85.25,79.97,0.027767292,2
meliphaga,Meliphaga_reticulata,Meliphaga,reticulata,3617.6,45.80952381,2,meliphagidae,,,,,,,,2
meliphaga,Meliphaga_vicina,Meliphaga,vicina,1894.9,100,1,meliphagidae,,,,,,,,2
melipotes,Melipotes_ater,Melipotes,ater,2584,100,1,meliphagidae,114,,,,,,,2
melipotes,Melipotes_fumigatus,Melipotes,fumigatus,4306.6,88.375,3,meliphagidae,58.6,,,,,,,2
melithreptus,Melithreptus_affinis,Melithreptus,affinis,3962.1,12,1,meliphagidae,15,,,,78.75,75.53,0.018131078,2
melithreptus,Melithreptus_albogularis,Melithreptus,albogularis,4565.05,70.44444444,4,meliphagidae,11.05,11.6,10.5,0.04326869,73.85,69.4,0.026991029,2
melithreptus,Melithreptus_brevirostris,Melithreptus,brevirostris,4220.5,41.75396825,4,meliphagidae,12.6,,,,71.64,70.73,0.005551919,2
melithreptus,Melithreptus_gularis,Melithreptus,gularis,2584,98.25,3,meliphagidae,19.5,,,,86.63,84.6,0.010297951,2
melithreptus,Melithreptus_lunatus,Melithreptus,lunatus,2067.2,100,1,meliphagidae,14.05,15,13.1,0.058819963,77.42,72.5,0.02851516,2
melithreptus,Melithreptus_validirostris,Melithreptus,validirostris,3875.95,32.0625,2,meliphagidae,24.85,26.4,23.3,0.054248006,84.08,80.63,0.018196043,2
melocichla,Melocichla_mentalis,Melocichla,mentalis,3100.8,17.85714286,5,sylviidae,33.2,,,,76.8,72.8,0.023229841,0
melophus,Melophus_lathami,Melophus,lathami,4478.9,42.42857143,5,emberizidae,21.9,,,,82.5,78,0.024359346,0
melopyrrha,Melopyrrha_nigra,Melopyrrha,nigra,6201.6,80.11111111,3,emberizidae,15.53333333,17.2,14.7,0.068211112,,,,2
melospiza,Melospiza_georgiana,Melospiza,georgiana,4478.9,25.66666667,5,emberizidae,16.1,,,,60.7,57.6,0.022766208,1
melospiza,Melospiza_lincolnii,Melospiza,lincolnii,4478.9,43.14285714,5,emberizidae,16.6,,,,63.5,58.9,0.032658431,1
melospiza,Melospiza_melodia,Melospiza,melodia,3789.8,29.25,5,emberizidae,29.24166667,,,,66.7,63.15,0.023752479,1
melozone,Melozone_biarcuata,Melozone,biarcuata,4651.2,42.55555556,5,emberizidae,30.6,,,,,,,2
melozone,Melozone_cabanisi,Melozone,cabanisi,6115.4,9.875,2,emberizidae,,,,,,,,
melozone,Melozone_kieneri,Melozone,kieneri,5684.8,34.11111111,5,emberizidae,38.7,,,,,,,2
melozone,Melozone_leucotis,Melozone,leucotis,6201.6,52.25,3,emberizidae,39.9,,,,,,,2
menura,Menura_alberti,Menura,alberti,1894.9,96.66666667,5,menuridae,928,,,,275.5,259.2,0.026486606,2
menura,Menura_novaehollandiae,Menura,novaehollandiae,1894.9,89.66666667,5,menuridae,980,1100,860,0.106894234,288.13,256.17,0.051060211,2
merulaxis,Merulaxis_ater,Merulaxis,ater,2067.2,100,5,rhinocryptidae,35.1,37.2,33,0.052029,,,,2
merulaxis,Merulaxis_stresemanni,Merulaxis,stresemanni,1033.6,80.875,5,rhinocryptidae,,,,,,,,2
metopothrix,Metopothrix_aurantiaca,Metopothrix,aurantiaca,8182.6,92.4375,2,furnariidae,11.2,,,,,,,2
microbates,Microbates_cinereiventris,Microbates,cinereiventris,3531.45,82.94444444,4,polioptilidae,11.9,,,,,,,2
microbates,Microbates_collaris,Microbates,collaris,3186.9,84.85714286,4,polioptilidae,10.2,,,,,,,2
microcerculus,Microcerculus_bambla,Microcerculus,bambla,3100.8,87.25,5,troglodytidae,19.1,,,,,,,2
microcerculus,Microcerculus_marginatus,Microcerculus,marginatus,2584,54.375,5,troglodytidae,18.26666667,20.1,17.4,0.062646809,,,,2
microcerculus,Microcerculus_philomela,Microcerculus,philomela,3445.3,100,5,troglodytidae,17.8,18.6,17,0.039064023,,,,2
microcerculus,Microcerculus_ustulatus,Microcerculus,ustulatus,2756.2,100,5,troglodytidae,21,,,,,,,2
microeca,Microeca_fascinans,Microeca,fascinans,3445.3,33.375,5,petroicidae,14.56666667,,,,89.4,87.9,0.007348644,1
microeca,Microeca_flavigaster,Microeca,flavigaster,4478.9,37.5,5,petroicidae,12.175,12,11.6,0.014723257,73.6,70.5,0.018688697,2
microeca,Microeca_flavovirescens,Microeca,flavovirescens,2584,100,4,petroicidae,15,,,,,,,2
microeca,Microeca_hemixantha,Microeca,hemixantha,5340.2,77.11111111,2,petroicidae,,,,,,,,2
microeca,Microeca_papuana,Microeca,papuana,5857,86,5,petroicidae,14.4,,,,,,,2
microrhopias,Microrhopias_quixensis,Microrhopias,quixensis,4306.6,100,4,thamnophilidae,7.9,,,,49.65,48.1,0.013774176,2
miliaria,Miliaria_calandra,Miliaria,calandra,5340.2,5.75,5,emberizidae,48.75,53.6,43.9,0.086700269,100.97,92.27,0.039131836,0
mimus,Mimus_dorsalis,Mimus,dorsalis,2756.25,0,4,mimidae,58.7,,,,,,,0
mimus,Mimus_gilvus,Mimus,gilvus,2584,56.07638889,4,mimidae,52.35,,,,109.7,107.4,0.009202346,0
mimus,Mimus_graysoni,Mimus,graysoni,2239.5,50,1,mimidae,65.55,67.6,63.5,0.027172971,,,,1
mimus,Mimus_gundlachii,Mimus,gundlachii,3100.8,38.875,5,mimidae,66.8,,,,,,,1
mimus,Mimus_longicaudatus,Mimus,longicaudatus,2928.5,23.11111111,5,mimidae,66.6,,,,,,,1
mimus,Mimus_macdonaldi,Mimus,macdonaldi,2928.5,0,1,mimidae,70.45,76.1,64.8,0.069809651,,,,1
mimus,Mimus_melanotis,Mimus,melanotis,3789.85,1.048611111,2,mimidae,50.6,53.2,48,0.044670395,,,,1
mimus,Mimus_parvulus,Mimus,parvulus,3100.75,26.34821429,4,mimidae,53.7,56.2,51.2,0.040466355,,,,1
mimus,Mimus_patagonicus,Mimus,patagonicus,3014.65,0,4,mimidae,57.8,,,,,,,1
mimus,Mimus_polyglottos,Mimus,polyglottos,2928.5,7,5,mimidae,48.5,,,,111.4,104.8,0.026523908,1
mimus,Mimus_saturninus,Mimus,saturninus,2584,17.375,5,mimidae,63.7,,,,,,,1
mimus,Mimus_thenca,Mimus,thenca,3617.6,0,2,mimidae,66,,,,,,,1
mimus,Mimus_trifasciatus,Mimus,trifasciatus,3273.05,0,2,mimidae,62.75,65.7,59.8,0.040864186,,,,0
mimus,Mimus_triurus,Mimus,triurus,3789.8,0,5,mimidae,47.2,,,,,,,1
minla,Minla_cyanouroptera,Minla,cyanouroptera,4995.7,87.375,5,timaliidae,17,,,,64.5,63.5,0.006785989,2
minla,Minla_ignotincta,Minla,ignotincta,3531.45,93.94444444,2,timaliidae,14,,,,66.5,62.5,0.026941628,2
minla,Minla_strigula,Minla,strigula,3876,91.75,4,timaliidae,19.2,,,,69.17,66.33,0.018207778,2
mino,Mino_dumontii,Mino,dumontii,2842.35,98.27777778,4,sturnidae,217,,,,,,,2
mionectes,Mionectes_macconnelli,Mionectes,macconnelli,4823.45,100,4,tyrannidae,13,,,,,,,2
mionectes,Mionectes_oleagineus,Mionectes,oleagineus,4823.4,100,5,tyrannidae,11.23333333,,,,63,57.68,0.038315298,2
mionectes,Mionectes_olivaceus,Mionectes,olivaceus,8785.5,94.375,5,tyrannidae,15.35,,,,67.85,62.45,0.036017409,2
mionectes,Mionectes_rufiventris,Mionectes,rufiventris,4651.2,96.875,5,tyrannidae,13.3,,,,,,,2
mionectes,Mionectes_striaticollis,Mionectes,striaticollis,7407.4,97.11111111,5,tyrannidae,15,,,,,,,2
mirafra,Mirafra_affinis,Mirafra,affinis,6718.4,36,5,alaudidae,,,,,,,,0
mirafra,Mirafra_africana,Mirafra,africana,3962.1,10.625,4,alaudidae,45.225,47.95,42.5,0.052399681,95.4,87.5,0.037540322,0
mirafra,Mirafra_africanoides,Mirafra,africanoides,4823.4,7.555555556,5,alaudidae,,,,,92.5,87.2,0.025625248,1
mirafra,Mirafra_albicauda,Mirafra,albicauda,3445.3,14,1,alaudidae,22.2,,,,82.6,77.6,0.027118326,0
mirafra,Mirafra_alopex,Mirafra,alopex,5857,5.333333333,5,alaudidae,,,,,,,,0
mirafra,Mirafra_angolensis,Mirafra,angolensis,3273,10.77777778,2,alaudidae,36.3,38.8,33.8,0.059915025,85,78,0.037324323,0
mirafra,Mirafra_apiata,Mirafra,apiata,3445.3,0,5,alaudidae,26.95,29,24.9,0.066198651,86,80.5,0.028702571,0
mirafra,Mirafra_assamica,Mirafra,assamica,5512.5,27.5,3,alaudidae,26.2,,,,82.5,78.5,0.021584292,0
mirafra,Mirafra_cantillans,Mirafra,cantillans,5770.9,6.5625,4,alaudidae,18.7,18.6,18.8,-0.004644905,76.5,71.5,0.029355393,0
mirafra,Mirafra_cheniana,Mirafra,cheniana,3617.55,3.5,4,alaudidae,,,,,74,74,0,0
mirafra,Mirafra_collaris,Mirafra,collaris,4478.9,8.5,1,alaudidae,,,,,86.4,81,0.028028724,0
mirafra,Mirafra_erythrocephala,Mirafra,erythrocephala,6890.6,25.625,5,alaudidae,,,,,,,,0
mirafra,Mirafra_erythroptera,Mirafra,erythroptera,5512.5,10.1875,4,alaudidae,21.3,,,,,,,0
mirafra,Mirafra_gilletti,Mirafra,gilletti,6718.35,0,2,alaudidae,22.4,,,,85.1,82.5,0.013475612,0
mirafra,Mirafra_hova,Mirafra,hova,4909.6,10.0625,4,alaudidae,18.9,,,,,,,0
mirafra,Mirafra_hypermetra,Mirafra,hypermetra,3100.75,3.4375,4,alaudidae,61.4,,,,113.5,100,0.054995862,0
mirafra,Mirafra_javanica,Mirafra,javanica,5857,37.33333333,3,alaudidae,23,,,,74.39,72.85,0.009085003,0
mirafra,Mirafra_microptera,Mirafra,microptera,5770.9,15.6875,2,alaudidae,,,,,,,,0
mirafra,Mirafra_passerina,Mirafra,passerina,2239.5,10.88888889,5,alaudidae,24.7,,,,85,78,0.037324323,1
mirafra,Mirafra_poecilosterna,Mirafra,poecilosterna,6115.4,4.166666667,2,alaudidae,,,,,91.4,87.6,0.01844209,0
mirafra,Mirafra_pulpa,Mirafra,pulpa,2411.7,0,1,alaudidae,21.9,,,,,,,0
mirafra,Mirafra_rufocinnamomea,Mirafra,rufocinnamomea,4306.6,22,5,alaudidae,26.3,25.7,26.9,-0.019819157,78.5,75.3,0.018074681,1
mirafra,Mirafra_sabota,Mirafra,sabota,4306.6,10.125,5,alaudidae,,,,,84.5,76.7,0.042061345,0
mitrephanes,Mitrephanes_olivaceus,Mitrephanes,olivaceus,5857.05,95.75,2,tyrannidae,10,,,,,,,2
mitrephanes,Mitrephanes_phaeocercus,Mitrephanes,phaeocercus,5340.2,96.77777778,5,tyrannidae,8.6,8.9,8.3,0.030311914,61,57.53,0.025435461,2
mitrospingus,Mitrospingus_cassinii,Mitrospingus,cassinii,7235.2,89,5,thraupidae,40.4,,,,,,,2
mitrospingus,Mitrospingus_oleagineus,Mitrospingus,oleagineus,7579.7,100,3,thraupidae,41.3,,,,,,,2
mniotilta,Mniotilta_varia,Mniotilta,varia,6546.1,95.55555556,5,parulidae,10.9,,,,70.15,67.6,0.016080979,2
modulatrix,Modulatrix_orostruthus,Modulatrix,orostruthus,2239.5,100,3,muscicapidae,32.7,,,,89.25,86,0.016109774,2
modulatrix,Modulatrix_stictigula,Modulatrix,stictigula,3100.8,100,4,muscicapidae,30.5,,,,80.5,78,0.013701278,2
mohoua,Mohoua_albicilla,Mohoua,albicilla,4306.6,100,5,acanthizidae,17.65,18.3,17,0.032002168,72.5,67.7,0.029749338,2
mohoua,Mohoua_novaeseelandiae,Mohoua,novaeseelandiae,3445.3,98.25,3,acanthizidae,12.2,13.4,11,0.085712113,61,56.9,0.030217569,2
mohoua,Mohoua_ochrocephala,Mohoua,ochrocephala,5168,98.25,5,acanthizidae,27.75,29.5,26,0.054848668,82.6,77.4,0.028239087,2
molothrus,Molothrus_aeneus,Molothrus,aeneus,6029.3,37.55555556,5,icteridae,62.9,68.9,56.9,0.083106956,114.73,105.27,0.037372371,1
molothrus,Molothrus_armenti,Molothrus,armenti,7235.2,17.77777778,1,icteridae,35.75,40.8,30.7,0.123521788,,,,1
molothrus,Molothrus_ater,Molothrus,ater,6201.6,52.625,5,icteridae,40.68333333,45.46666667,35.9,0.102598667,107.63,96.4,0.047856306,1
molothrus,Molothrus_bonariensis,Molothrus,bonariensis,5340.2,0.25,5,icteridae,42.2,47.1,38.4,0.088689683,110.74,96.39,0.060272539,1
molothrus,Molothrus_oryzivorus,Molothrus,oryzivorus,3359.15,72.90178571,4,icteridae,184,212,156,0.133211263,190.61,154.23,0.091976823,1
molothrus,Molothrus_rufoaxillaris,Molothrus,rufoaxillaris,5081.85,9.368055556,4,icteridae,54,,,,117.8,104.6,0.051613606,1
monarcha,Monarcha_axillaris,Monarcha,axillaris,4737.3,100,2,monarchidae,15.6,,,,,,,2
monarcha,Monarcha_barbatus,Monarcha,barbatus,2584,80.55555556,1,monarchidae,21,,,,,,,2
monarcha,Monarcha_boanensis,Monarcha,boanensis,2928.5,94.33333333,1,monarchidae,17.5,,,,,,,2
monarcha,Monarcha_brehmii,Monarcha,brehmii,2411.7,100,3,monarchidae,,,,,,,,2
monarcha,Monarcha_browni,Monarcha,browni,2239.5,100,1,monarchidae,,,,,,,,2
monarcha,Monarcha_castaneiventris,Monarcha,castaneiventris,2239.5,98.66666667,4,monarchidae,28.3,29.35,27.25,0.032241599,,,,2
monarcha,Monarcha_chrysomela,Monarcha,chrysomela,3273,82.125,5,monarchidae,15.6,,,,,,,2
monarcha,Monarcha_cinerascens,Monarcha,cinerascens,2756.25,70.5625,2,monarchidae,29.6,,,,,,,2
monarcha,Monarcha_erythrostictus,Monarcha,erythrostictus,2584,19,1,monarchidae,,,,,,,,2
monarcha,Monarcha_everetti,Monarcha,everetti,3445.3,72.66666667,1,monarchidae,,,,,,,,2
monarcha,Monarcha_guttula,Monarcha,guttula,2584,90.25,1,monarchidae,16.05,15.8,16.3,-0.013530517,,,,2
monarcha,Monarcha_leucotis,Monarcha,leucotis,2928.5,55.94444444,2,monarchidae,11.4,,,,71,70.6,0.002453648,2
monarcha,Monarcha_leucurus,Monarcha,leucurus,3617.55,84.5,2,monarchidae,,,,,,,,2
monarcha,Monarcha_loricatus,Monarcha,loricatus,2411.7,100,1,monarchidae,,,,,,,,2
monarcha,Monarcha_manadensis,Monarcha,manadensis,2411.7,91,2,monarchidae,20.3,,,,,,,2
monarcha,Monarcha_melanopsis,Monarcha,melanopsis,2584,99.57142857,5,monarchidae,22.7,,,,90.85,88,0.013842259,2
monarcha,Monarcha_mundus,Monarcha,mundus,3186.9,84.125,4,monarchidae,,,,,,,,2
monarcha,Monarcha_pileatus,Monarcha,pileatus,3014.65,98.66666667,4,monarchidae,14,,,,,,,2
monarcha,Monarcha_richardsii,Monarcha,richardsii,2756.2,97.94444444,4,monarchidae,,,,,,,,2
monarcha,Monarcha_sacerdotum,Monarcha,sacerdotum,3014.65,89.875,4,monarchidae,,,,,,,,2
monarcha,Monarcha_trivirgatus,Monarcha,trivirgatus,3100.8,100,5,monarchidae,11.4,,,,77.43,74.63,0.015995818,2
monarcha,Monarcha_verticalis,Monarcha,verticalis,3100.8,100,1,monarchidae,21.7,,,,,,,2
monarcha,Monarcha_viduus,Monarcha,viduus,2239.5,100,1,monarchidae,17.1,17.4,16.8,0.015239967,,,,2
monticola,Monticola_angolensis,Monticola,angolensis,3100.8,79,1,muscicapidae,44.1,,,,99.75,97.25,0.011023294,2
monticola,Monticola_brevipes,Monticola,brevipes,3789.8,2.0625,2,muscicapidae,32.5,,,,103,98.75,0.01830012,0
monticola,Monticola_cinclorhynchus,Monticola,cinclorhynchus,3273,73.75,3,muscicapidae,36,,,,103.63,100.75,0.012240443,2
monticola,Monticola_explorator,Monticola,explorator,3617.55,15.35416667,2,muscicapidae,,,,,103,98.65,0.018740135,0
monticola,Monticola_gularis,Monticola,gularis,2928.5,98.88888889,3,muscicapidae,34.6,,,,97,96.64,0.001614813,2
monticola,Monticola_imerinus,Monticola,imerinus,4306.65,5.75,2,muscicapidae,28.5,,,,82.5,78.75,0.020203386,0
monticola,Monticola_rufiventris,Monticola,rufiventris,3445.3,100,3,muscicapidae,53.2,,,,123.5,117.5,0.021629091,2
monticola,Monticola_rufocinereus,Monticola,rufocinereus,3100.8,24,3,muscicapidae,24,,,,83.5,82.5,0.005232527,1
monticola,Monticola_rupestris,Monticola,rupestris,3273,14.22222222,5,muscicapidae,57.5,,,,112.5,109.75,0.010747994,0
monticola,Monticola_saxatilis,Monticola,saxatilis,2756.2,5.75,5,muscicapidae,50.3,,,,121.13,116.53,0.016813971,0
monticola,Monticola_sharpei,Monticola,sharpei,2928.5,87.11111111,5,muscicapidae,26.25,,,,79,70.75,0.047900647,2
monticola,Monticola_solitarius,Monticola,solitarius,3273.05,61.52083333,4,muscicapidae,53.75,,,,121.33,117.75,0.013007282,0
montifringilla,Montifringilla_adamsi,Montifringilla,adamsi,4306.6,0,1,passeridae,,,,,113,109.5,0.013664324,0
montifringilla,Montifringilla_davidiana,Montifringilla,davidiana,5081.8,0,2,passeridae,21.2,,,,86.3,84.5,0.009154087,0
montifringilla,Montifringilla_nivalis,Montifringilla,nivalis,4823.4,0,5,passeridae,36.9,,,,118.93,113.92,0.018691443,0
montifringilla,Montifringilla_ruficollis,Montifringilla,ruficollis,4651.2,0,1,passeridae,26.6,25.9,27.3,-0.022862883,,,,0
montifringilla,Montifringilla_taczanowskii,Montifringilla,taczanowskii,5168,0,3,passeridae,38.4,36.8,40,-0.036212173,,,,0
motacilla,Motacilla_aguimp,Motacilla,aguimp,4478.9,8.5,5,motacillidae,27,,,,96.4,91.3,0.023606256,1
motacilla,Motacilla_alba,Motacilla,alba,5770.9,18.8125,4,motacillidae,23.725,,,,92.3,87.82,0.021608268,1
motacilla,Motacilla_capensis,Motacilla,capensis,4565.05,15.82539683,4,motacillidae,20.8,,,,82.5,82.1,0.002110791,0
